,id,mac_addr,rssi,timestamp,topic
584,-Ly3DvhZzREmcviH42aN,80:E1:26:07:E0:F2,-90,2020-01-08 15:18:23.797950,/tgr2020/jan08/data/121
585,-Ly3E-A6hxDeUEM5zgku,80:E1:26:07:D2:6F,-54,2020-01-08 15:18:43.260027,/tgr2020/jan08/data/30
586,-Ly3E-CAxhajmIKIm700,80:E1:26:07:D2:6F,-54,2020-01-08 15:18:41.925599,/tgr2020/jan08/data/30
587,-Ly3E-ZZjmzxbTeNIUmH,80:E1:26:07:D2:6F,-77,2020-01-08 15:18:44.823169,/tgr2020/jan08/data/121
588,-Ly3E-a0yiEXd1AMph2q,80:E1:26:07:D2:6F,-77,2020-01-08 15:18:43.783570,/tgr2020/jan08/data/121
589,-Ly3E1bZDVCqMV6Ca6TK,80:E1:26:07:E0:F2,-73,2020-01-08 15:18:53.268615,/tgr2020/jan08/data/30
590,-Ly3E1hDv4r3BCn2o7qF,80:E1:26:07:E0:F2,-73,2020-01-08 15:18:51.917579,/tgr2020/jan08/data/30
591,-Ly3E1uPjitGuhicc9UZ,80:E1:26:07:E0:F2,-83,2020-01-08 15:18:54.455207,/tgr2020/jan08/data/15
592,-Ly3E20j8VbKgz7GBl33,80:E1:26:07:E3:79,-74,2020-01-08 15:18:53.789233,/tgr2020/jan08/data/121
593,-Ly3E45_SrDOMhKoQJav,80:E1:26:07:E0:F2,-82,2020-01-08 15:19:03.440730,/tgr2020/jan08/data/15
594,-Ly3E4RjbrhkeqJP4_Fz,80:E1:26:07:E0:F2,-93,2020-01-08 15:19:04.851519,/tgr2020/jan08/data/121
595,-Ly3E4UCpNHEAAK9C9Ys,80:E1:26:07:E0:F2,-93,2020-01-08 15:19:03.786668,/tgr2020/jan08/data/121
596,-Ly3E6VJT-uuk5EL34na,80:E1:26:07:E0:F2,-72,2020-01-08 15:19:13.256142,/tgr2020/jan08/data/30
597,-Ly3E6XDf8gQ9gl49IQZ,80:E1:26:07:E0:F2,-72,2020-01-08 15:19:11.924828,/tgr2020/jan08/data/30
598,-Ly3E8wV9SBMcugRwRZO,80:E1:26:07:E0:F2,-81,2020-01-08 15:19:23.257339,/tgr2020/jan08/data/30
599,-Ly3E8xjfJ9zGFYw6ZOE,80:E1:26:07:E0:F2,-81,2020-01-08 15:19:21.918444,/tgr2020/jan08/data/30
600,-Ly3EBPb69BDdNAQyCbW,80:E1:26:07:E0:F2,-82,2020-01-08 15:19:31.929632,/tgr2020/jan08/data/30
601,-Ly3EBRyOUBijyLKn3Ka,80:E1:26:07:E0:F2,-82,2020-01-08 15:19:33.276706,/tgr2020/jan08/data/30
602,-Ly3EBld21B9A_nVkw5W,80:E1:26:07:E0:F2,-87,2020-01-08 15:19:34.835673,/tgr2020/jan08/data/121
603,-Ly3EBoGmC7H6Q0aGH6L,80:E1:26:07:E0:F2,-87,2020-01-08 15:19:33.792463,/tgr2020/jan08/data/121
604,-Ly3EDyGB-yiHaQxKtma,80:E1:26:07:E0:F2,-72,2020-01-08 15:19:41.987237,/tgr2020/jan08/data/30
605,-Ly3EDyh1tTKSB1yEGCG,80:E1:26:07:E0:F2,-72,2020-01-08 15:19:43.285323,/tgr2020/jan08/data/30
606,-Ly3EED9N9oQATyKXG-4,80:E1:26:07:E0:F2,-88,2020-01-08 15:19:44.873349,/tgr2020/jan08/data/121
607,-Ly3EEObRNcrv22svM_R,80:E1:26:07:E0:F2,-88,2020-01-08 15:19:44.310307,/tgr2020/jan08/data/121
608,-Ly3EGIyak9aV5X_OEJ8,80:E1:26:07:E0:F2,-82,2020-01-08 15:19:53.447351,/tgr2020/jan08/data/15
609,-Ly3ENYdXzYnUWMuIiXo,80:E1:26:07:E0:F2,-58,2020-01-08 15:20:23.277124,/tgr2020/jan08/data/30
610,-Ly3ENc6kXZqqYcXqWxV,80:E1:26:07:E0:F2,-58,2020-01-08 15:20:21.982111,/tgr2020/jan08/data/30
611,-Ly3EO0I3wEl-d9CBGUv,80:E1:26:07:E0:F2,-87,2020-01-08 15:20:24.857040,/tgr2020/jan08/data/121
612,-Ly3EO1BhzT-YHKxzuIS,80:E1:26:07:E0:F2,-87,2020-01-08 15:20:23.828771,/tgr2020/jan08/data/121
613,-Ly3EQ4uf3RCge2THbih,80:E1:26:07:E0:F2,-83,2020-01-08 15:20:33.507446,/tgr2020/jan08/data/15
614,-Ly3EQOn7kGy8GW16xCz,80:E1:26:07:E3:79,-71,2020-01-08 15:20:34.510447,/tgr2020/jan08/data/15
615,-Ly3EQV0HthOzx9hHN4Q,80:E1:26:07:E3:79,-74,2020-01-08 15:20:33.831404,/tgr2020/jan08/data/121
616,-Ly3EQjMzCoJN3yXwtaE,80:E1:26:07:E0:F2,-85,2020-01-08 15:20:36.144679,/tgr2020/jan08/data/121
617,-Ly3ESUAR0_BzLB_u4t9,80:E1:26:07:D2:6F,-49,2020-01-08 15:20:43.294701,/tgr2020/jan08/data/30
618,-Ly3ESVTfxWqaQ27_EAV,80:E1:26:07:D2:6F,-49,2020-01-08 15:20:41.954232,/tgr2020/jan08/data/30
619,-Ly3ESquTTllF_C9dCh3,80:E1:26:07:E0:F2,-79,2020-01-08 15:20:44.515307,/tgr2020/jan08/data/15
620,-Ly3ESt7dhPMcqhhqzkZ,80:E1:26:07:D2:6F,-77,2020-01-08 15:20:43.788149,/tgr2020/jan08/data/121
621,-Ly3ET5xI2QTi926x0U-,80:E1:26:07:E3:79,-68,2020-01-08 15:20:45.857049,/tgr2020/jan08/data/121
622,-Ly3ETLYHc033BLON5nr,80:E1:26:07:E0:F2,-85,2020-01-08 15:20:46.836435,/tgr2020/jan08/data/121
623,-Ly3ETPpmidMS-T00xv7,80:E1:26:07:E0:F2,-85,2020-01-08 15:20:45.794690,/tgr2020/jan08/data/121
624,-Ly3EUvJsWbQ4woGzhjB,80:E1:26:07:D2:6F,-52,2020-01-08 15:20:53.286657,/tgr2020/jan08/data/30
625,-Ly3EUxay1NYw7Cpl9Ur,80:E1:26:07:D2:6F,-52,2020-01-08 15:20:51.971770,/tgr2020/jan08/data/30
626,-Ly3EVLc7rFv0bkniCMi,80:E1:26:07:D2:6F,-78,2020-01-08 15:20:53.830578,/tgr2020/jan08/data/121
627,-Ly3EVbM6XUu6IPI_GXw,80:E1:26:07:E3:79,-67,2020-01-08 15:20:55.878561,/tgr2020/jan08/data/121
628,-Ly3EVq9m00MaISiR5Jm,80:E1:26:07:E0:F2,-84,2020-01-08 15:20:55.842367,/tgr2020/jan08/data/121
629,-Ly3EXMnd0aOpLDnaSiZ,80:E1:26:07:E0:F2,-84,2020-01-08 15:21:03.303212,/tgr2020/jan08/data/30
630,-Ly3EXOpM0bzNYlj8Mk_,80:E1:26:07:E0:F2,-84,2020-01-08 15:21:01.978848,/tgr2020/jan08/data/30
631,-Ly3EXmFm5OEe_ANJ0Yf,80:E1:26:07:E3:79,-67,2020-01-08 15:21:03.807893,/tgr2020/jan08/data/121
632,-Ly3EXnsUmpwX0zB7p7P,80:E1:26:07:E3:79,-67,2020-01-08 15:21:04.862085,/tgr2020/jan08/data/121
633,-Ly3EYHBc7bdI-cdmrky,80:E1:26:07:D2:6F,-82,2020-01-08 15:21:05.869546,/tgr2020/jan08/data/121
634,-Ly3EYKnjSRjCq3ikL_1,80:E1:26:07:D2:6F,-82,2020-01-08 15:21:06.877406,/tgr2020/jan08/data/121
635,-Ly3E_DTLPWEAusbvQob,80:E1:26:07:E3:79,-72,2020-01-08 15:21:13.808534,/tgr2020/jan08/data/121
636,-Ly3E_K0tR6EVOJ2MzXg,80:E1:26:07:E3:79,-72,2020-01-08 15:21:14.853507,/tgr2020/jan08/data/121
637,-Ly3EbF4rqVRGzT2z7jo,80:E1:26:07:E3:79,-75,2020-01-08 15:21:23.289160,/tgr2020/jan08/data/30
638,-Ly3EbGk8N0DE-faHysF,80:E1:26:07:E3:79,-75,2020-01-08 15:21:21.948556,/tgr2020/jan08/data/30
639,-Ly3EbfLChx7j5oI9Htt,80:E1:26:07:E3:79,-70,2020-01-08 15:21:23.866653,/tgr2020/jan08/data/121
640,-Ly3EbhvsLZL_Uu2Xt5T,80:E1:26:07:E3:79,-70,2020-01-08 15:21:24.901345,/tgr2020/jan08/data/121
641,-Ly3EdgPWDbirhEnJW4a,80:E1:26:07:E3:79,-72,2020-01-08 15:21:33.295153,/tgr2020/jan08/data/30
642,-Ly3EdhmoHkoTNVmydEl,80:E1:26:07:E3:79,-72,2020-01-08 15:21:31.968277,/tgr2020/jan08/data/30
643,-Ly3Ee6VopOGaMfQ-v5v,80:E1:26:07:E3:79,-68,2020-01-08 15:21:33.868990,/tgr2020/jan08/data/121
644,-Ly3Ee9OwWeOM1we-4Sd,80:E1:26:07:E3:79,-68,2020-01-08 15:21:34.912831,/tgr2020/jan08/data/121
645,-Ly3Esjf5HcmdJmfDTRX,80:E1:26:07:E0:F2,-91,2020-01-08 15:22:34.886523,/tgr2020/jan08/data/121
646,-Ly3EslkIcpOOvv3eDSa,80:E1:26:07:E0:F2,-91,2020-01-08 15:22:33.830053,/tgr2020/jan08/data/121
647,-Ly3F18flhvuylT47HX_,80:E1:26:07:D2:6F,-45,2020-01-08 15:23:11.945460,/tgr2020/jan08/data/30
648,-Ly3F1W-S6nhG6uNjdMj,80:E1:26:07:D2:6F,-75,2020-01-08 15:23:13.839002,/tgr2020/jan08/data/121
649,-Ly3F4QJnFQhpQITR1jw,80:E1:26:07:D2:6F,-45,2020-01-08 15:23:13.285688,/tgr2020/jan08/data/30
650,-Ly3F5P0VF-LX4KzxZ5X,80:E1:26:07:E0:F2,-72,2020-01-08 15:23:30.344103,/tgr2020/jan08/data/15
651,-Ly3F612fCLbHAchgZ7w,80:E1:26:07:E0:F2,-75,2020-01-08 15:23:32.008163,/tgr2020/jan08/data/30
652,-Ly3F6736qaOQ6g9v-4i,80:E1:26:07:E0:F2,-75,2020-01-08 15:23:33.296437,/tgr2020/jan08/data/30
653,-Ly3F6PxgsgPY_BSNcdP,80:E1:26:07:E0:F2,-85,2020-01-08 15:23:33.864917,/tgr2020/jan08/data/121
654,-Ly3F6djUE-aBQolb8-G,80:E1:26:07:E0:F2,-85,2020-01-08 15:23:35.145200,/tgr2020/jan08/data/121
655,-Ly3F8qqYU1Bybf45gcn,80:E1:26:07:E0:F2,-88,2020-01-08 15:23:43.838731,/tgr2020/jan08/data/121
656,-Ly3F8xIvxtoBu1l8dmg,80:E1:26:07:E0:F2,-88,2020-01-08 15:23:44.877791,/tgr2020/jan08/data/121
657,-Ly3FAsHP4AEYsD2Cas0,80:E1:26:07:E0:F2,-70,2020-01-08 15:23:53.307060,/tgr2020/jan08/data/30
658,-Ly3FAtdYDCoLB0jtoQG,80:E1:26:07:E0:F2,-70,2020-01-08 15:23:51.965147,/tgr2020/jan08/data/30
659,-Ly3FBJ-jMiQra6V5a4z,80:E1:26:07:E0:F2,-86,2020-01-08 15:23:53.957960,/tgr2020/jan08/data/121
660,-Ly3FB_4rZxZsgxIb9mT,80:E1:26:07:E0:F2,-86,2020-01-08 15:23:56.198220,/tgr2020/jan08/data/121
661,-Ly3FDq7N6Mhf0ganxxr,80:E1:26:07:E0:F2,-86,2020-01-08 15:24:03.831240,/tgr2020/jan08/data/121
662,-Ly3FDq7N6Mhf0ganxxs,80:E1:26:07:E0:F2,-86,2020-01-08 15:24:05.177824,/tgr2020/jan08/data/121
663,-Ly3FG9zy_eE2bXKuODY,80:E1:26:07:E0:F2,-89,2020-01-08 15:24:13.838914,/tgr2020/jan08/data/121
664,-Ly3FINV9R0l1Jq--XhL,80:E1:26:07:E0:F2,-89,2020-01-08 15:24:24.019198,/tgr2020/jan08/data/121
665,-Ly3FIcWg7gG0Y6RlZke,80:E1:26:07:E0:F2,-88,2020-01-08 15:24:23.868477,/tgr2020/jan08/data/121
666,-Ly3FPxEgaWcEHH3fdSd,80:E1:26:07:E0:F2,-85,2020-01-08 15:24:53.866623,/tgr2020/jan08/data/121
667,-Ly3FQyIyELaCLaK7Ir6,80:E1:26:07:E0:F2,-85,2020-01-08 15:24:54.907318,/tgr2020/jan08/data/121
668,-Ly3FUPXyALQNCdDhvBq,80:E1:26:07:E0:F2,-80,2020-01-08 15:25:13.344893,/tgr2020/jan08/data/30
669,-Ly3FURMflQNyLErOj3W,80:E1:26:07:E0:F2,-80,2020-01-08 15:25:11.999784,/tgr2020/jan08/data/30
670,-Ly3FUp4LntrlUl7m0uK,80:E1:26:07:E0:F2,-87,2020-01-08 15:25:13.878217,/tgr2020/jan08/data/121
671,-Ly3FUvReWgDv02DBXwu,80:E1:26:07:E0:F2,-87,2020-01-08 15:25:15.183892,/tgr2020/jan08/data/121
672,-Ly3FWsH_aKbRZPnVLtW,80:E1:26:07:E0:F2,-72,2020-01-08 15:25:21.992539,/tgr2020/jan08/data/30
673,-Ly3FWy9ginCkvAMMKzh,80:E1:26:07:E0:F2,-72,2020-01-08 15:25:23.600368,/tgr2020/jan08/data/30
674,-Ly3FXGdm0Q06UEmS6Bm,80:E1:26:07:E0:F2,-90,2020-01-08 15:25:23.850959,/tgr2020/jan08/data/121
675,-Ly3FZJEa_rWtFKS6-zo,80:E1:26:07:E0:F2,-77,2020-01-08 15:25:31.991728,/tgr2020/jan08/data/30
676,-Ly3FZVlbHzaWvMZ4Fh1,80:E1:26:07:E0:F2,-77,2020-01-08 15:25:34.216811,/tgr2020/jan08/data/30
677,-Ly3FZipkhXpbv-9zXwr,80:E1:26:07:E0:F2,-86,2020-01-08 15:25:33.871730,/tgr2020/jan08/data/121
678,-Ly3F_zraXRPA4V01cXT,80:E1:26:07:E0:F2,-86,2020-01-08 15:25:36.216986,/tgr2020/jan08/data/121
679,-Ly3FakTxn2zb67YUAXv,80:E1:26:07:E0:F2,-70,2020-01-08 15:25:41.995714,/tgr2020/jan08/data/30
680,-Ly3FaxD3VpVbYkidEZ1,80:E1:26:07:E0:F2,-70,2020-01-08 15:25:43.307015,/tgr2020/jan08/data/30
681,-Ly3FbECGGF4YmeWIIAX,80:E1:26:07:E0:F2,-86,2020-01-08 15:25:44.177587,/tgr2020/jan08/data/121
682,-Ly3Fog6aAtsRTCdCPC8,80:E1:26:07:C4:0A,-62,2020-01-08 15:26:40.481899,/tgr2020/jan08/data/15
683,-Ly3FpNVD-2wezuzDnop,80:E1:26:07:C4:0A,-70,2020-01-08 15:26:43.326501,/tgr2020/jan08/data/30
684,-Ly3FpQ79txoHHJIOO7h,80:E1:26:07:C4:0A,-70,2020-01-08 15:26:42.043821,/tgr2020/jan08/data/30
685,-Ly3FplTje0oIlrBrOav,80:E1:26:07:C4:0A,-81,2020-01-08 15:26:44.897563,/tgr2020/jan08/data/121
686,-Ly3FpnLgZEQ_aQlUCYN,80:E1:26:07:C4:0A,-81,2020-01-08 15:26:43.881117,/tgr2020/jan08/data/121
687,-Ly3FrAMmCNaw6YTZsXN,80:E1:26:07:C4:0A,-57,2020-01-08 15:26:50.220327,/tgr2020/jan08/data/15
688,-Ly3FsCbpWTTzcvYC-3S,80:E1:26:07:C4:0A,-78,2020-01-08 15:26:54.917089,/tgr2020/jan08/data/121
689,-Ly3FsFuO3XJXpRGDmWZ,80:E1:26:07:C4:0A,-78,2020-01-08 15:26:53.874321,/tgr2020/jan08/data/121
690,-Ly3FugBuddaz2Qdou1_,80:E1:26:07:C4:0A,-80,2020-01-08 15:27:03.868097,/tgr2020/jan08/data/121
691,-Ly3Fx8VPB8kAHeZzGOn,80:E1:26:07:C4:0A,-81,2020-01-08 15:27:13.907522,/tgr2020/jan08/data/121
692,-Ly3FzD0QD26KgaLxjsu,80:E1:26:07:C4:0A,-50,2020-01-08 15:27:00.203362,/tgr2020/jan08/data/15
693,-Ly3Fz_11vRNR3Q1vvHR,80:E1:26:07:C4:0A,-79,2020-01-08 15:27:23.868172,/tgr2020/jan08/data/121
694,-Ly3FzatZCxOSltqJUEM,80:E1:26:07:C4:0A,-79,2020-01-08 15:27:24.899486,/tgr2020/jan08/data/121
695,-Ly3G1-GtEVtxkpCskG9,80:E1:26:07:C4:0A,-82,2020-01-08 15:27:33.867254,/tgr2020/jan08/data/121
696,-Ly3G1GzcGo9H3QP8dGD,80:E1:26:07:C4:0A,-82,2020-01-08 15:27:34.906947,/tgr2020/jan08/data/121
697,-Ly3GAPTxoR-z_ej_Ngh,80:E1:26:07:C4:0A,-76,2020-01-08 15:28:12.023264,/tgr2020/jan08/data/30
698,-Ly3GAZUry21A7bvvrY5,80:E1:26:07:C4:0A,-76,2020-01-08 15:28:13.655077,/tgr2020/jan08/data/30
699,-Ly3GAmFf3YyVJchBZlp,80:E1:26:07:C4:0A,-86,2020-01-08 15:28:13.867575,/tgr2020/jan08/data/121
700,-Ly3GCqeHEEn33VMqBNa,80:E1:26:07:C4:0A,-76,2020-01-08 15:28:22.117607,/tgr2020/jan08/data/30
701,-Ly3GCsuNlOEGO0VJz-C,80:E1:26:07:C4:0A,-76,2020-01-08 15:28:23.394741,/tgr2020/jan08/data/30
702,-Ly3GDBF8cXoHwq67n7q,80:E1:26:07:C4:0A,-87,2020-01-08 15:28:24.915242,/tgr2020/jan08/data/121
703,-Ly3GDD9yweFnsiVtQUS,80:E1:26:07:C4:0A,-87,2020-01-08 15:28:23.882997,/tgr2020/jan08/data/121
704,-Ly3GFI6tBd4EKcrfhNL,80:E1:26:07:D2:6F,-64,2020-01-08 15:28:32.083491,/tgr2020/jan08/data/30
705,-Ly3GFKT6z0gz9-__cly,80:E1:26:07:D2:6F,-64,2020-01-08 15:28:33.404282,/tgr2020/jan08/data/30
706,-Ly3GFdt84Lxy_6YozIw,80:E1:26:07:D2:6F,-84,2020-01-08 15:28:33.878808,/tgr2020/jan08/data/121
707,-Ly3GFsCrtGV6dEMZtTW,80:E1:26:07:C4:0A,-83,2020-01-08 15:28:35.917623,/tgr2020/jan08/data/121
708,-Ly3GHdWWeVSKegElXl_,80:E1:26:07:D2:6F,-46,2020-01-08 15:28:43.384849,/tgr2020/jan08/data/30
709,-Ly3GHia7TH-lIbkvQAM,80:E1:26:07:D2:6F,-46,2020-01-08 15:28:42.046073,/tgr2020/jan08/data/30
710,-Ly3GI5yNJt0nN6YEeQ6,80:E1:26:07:D2:6F,-86,2020-01-08 15:28:43.870697,/tgr2020/jan08/data/121
711,-Ly3GI76u7v07aQoV1oe,80:E1:26:07:D2:6F,-86,2020-01-08 15:28:44.915754,/tgr2020/jan08/data/121
712,-Ly3GKBXpbHwK981kGv6,80:E1:26:07:C4:0A,-74,2020-01-08 15:28:52.181738,/tgr2020/jan08/data/30
713,-Ly3GKCdz0qxjhg84CLN,80:E1:26:07:C4:0A,-74,2020-01-08 15:28:53.435687,/tgr2020/jan08/data/30
714,-Ly3GKZj7PXKKxWxFvbZ,80:E1:26:07:C4:0A,-78,2020-01-08 15:28:53.869226,/tgr2020/jan08/data/121
715,-Ly3GKkPk564jTxqK-MP,80:E1:26:07:D2:6F,-81,2020-01-08 15:28:55.921741,/tgr2020/jan08/data/121
716,-Ly3GM_bXLMQKJ-UzIq_,80:E1:26:07:D2:6F,-48,2020-01-08 15:29:03.432133,/tgr2020/jan08/data/30
717,-Ly3GMcYF2Ocq4KiRKbk,80:E1:26:07:D2:6F,-48,2020-01-08 15:29:02.160542,/tgr2020/jan08/data/30
718,-Ly3GMys30nRTtnV3cjs,80:E1:26:07:D2:6F,-87,2020-01-08 15:29:03.836596,/tgr2020/jan08/data/121
719,-Ly3GN9lRYXv6xrefnK5,80:E1:26:07:D2:6F,-87,2020-01-08 15:29:04.878706,/tgr2020/jan08/data/121
720,-Ly3GP1LC-qkPtnsxh4U,80:E1:26:07:D2:6F,-48,2020-01-08 15:29:13.463108,/tgr2020/jan08/data/30
721,-Ly3GP52kCopTETc0GU1,80:E1:26:07:D2:6F,-48,2020-01-08 15:29:12.192698,/tgr2020/jan08/data/30
722,-Ly3GPRLXJnKOkMe80x2,80:E1:26:07:D2:6F,-78,2020-01-08 15:29:13.976941,/tgr2020/jan08/data/121
723,-Ly3GPVQFes-2L3Ee0X4,80:E1:26:07:D2:6F,-78,2020-01-08 15:29:15.016785,/tgr2020/jan08/data/121
724,-Ly3GWhQjVVetG_sI2ZA,80:E1:26:07:C4:0A,-86,2020-01-08 15:29:44.892683,/tgr2020/jan08/data/121
725,-Ly3GWkAgCnZDWgsz1W8,80:E1:26:07:C4:0A,-86,2020-01-08 15:29:43.871840,/tgr2020/jan08/data/121
726,-Ly3GYnJMWMLn0dIY5o7,80:E1:26:07:C4:0A,-76,2020-01-08 15:29:53.471176,/tgr2020/jan08/data/30
727,-Ly3GYp_cnA4bx1A8CHZ,80:E1:26:07:C4:0A,-76,2020-01-08 15:29:52.150130,/tgr2020/jan08/data/30
728,-Ly3GZ8zLc2bm4Stz0L6,80:E1:26:07:C4:0A,-82,2020-01-08 15:29:54.920047,/tgr2020/jan08/data/121
729,-Ly3GZB6NCnacNDKQG1W,80:E1:26:07:C4:0A,-82,2020-01-08 15:29:53.870339,/tgr2020/jan08/data/121
730,-Ly3GaEwNCjFgMuRVgoW,80:E1:26:07:C4:0A,-81,2020-01-08 15:30:03.479167,/tgr2020/jan08/data/30
731,-Ly3GaHdhSMry_sucC9b,80:E1:26:07:C4:0A,-81,2020-01-08 15:30:02.187608,/tgr2020/jan08/data/30
732,-Ly3GaaEhuaQgacHPNxP,80:E1:26:07:C4:0A,-79,2020-01-08 15:30:04.921842,/tgr2020/jan08/data/121
733,-Ly3Gacf35JO4zVajpqb,80:E1:26:07:C4:0A,-79,2020-01-08 15:30:03.870615,/tgr2020/jan08/data/121
734,-Ly3Gd1wwyotuTvNX9jt,80:E1:26:07:C4:0A,-81,2020-01-08 15:30:14.940078,/tgr2020/jan08/data/121
735,-Ly3Gd4_mbz-W3eWZNeM,80:E1:26:07:C4:0A,-81,2020-01-08 15:30:13.915985,/tgr2020/jan08/data/121
736,-Ly3Gf7ONLGQ-lnXqvuO,80:E1:26:07:C4:0A,-68,2020-01-08 15:30:23.470937,/tgr2020/jan08/data/30
737,-Ly3GfAjXDoSi48sM6qK,80:E1:26:07:C4:0A,-68,2020-01-08 15:30:22.148962,/tgr2020/jan08/data/30
738,-Ly3GfgWYU-53jtfPNEf,80:E1:26:07:C4:0A,-80,2020-01-08 15:30:25.742062,/tgr2020/jan08/data/121
739,-Ly3GfheMl-Ia8HTajuS,80:E1:26:07:C4:0A,-80,2020-01-08 15:30:24.442242,/tgr2020/jan08/data/121
740,-Ly3GhZspLAWw_Gmn_a8,80:E1:26:07:C4:0A,-75,2020-01-08 15:30:33.505153,/tgr2020/jan08/data/30
741,-Ly3Gha8NSBvtPOTxTyU,80:E1:26:07:C4:0A,-75,2020-01-08 15:30:32.140899,/tgr2020/jan08/data/30
742,-Ly3GhzjVA9oZQ1NeOBW,80:E1:26:07:C4:0A,-84,2020-01-08 15:30:33.887714,/tgr2020/jan08/data/121
743,-Ly3GmpcbwDg0qlHfZ_Y,80:E1:26:07:C4:0A,-79,2020-01-08 15:30:53.889097,/tgr2020/jan08/data/121
744,-Ly3GpGWmf6UUOzn6-c1,80:E1:26:07:C4:0A,-78,2020-01-08 15:31:03.871748,/tgr2020/jan08/data/121
745,-Ly3GpKy-IAxGB3-0HV5,80:E1:26:07:C4:0A,-78,2020-01-08 15:31:04.904587,/tgr2020/jan08/data/121
746,-Ly3GrLjD64KvFIKty76,80:E1:26:07:C4:0A,-69,2020-01-08 15:31:13.554909,/tgr2020/jan08/data/30
747,-Ly3GrOV-HQx6F1qGgpo,80:E1:26:07:C4:0A,-69,2020-01-08 15:31:12.272731,/tgr2020/jan08/data/30
748,-Ly3GriOX2bPuLZKJrft,80:E1:26:07:C4:0A,-79,2020-01-08 15:31:13.881657,/tgr2020/jan08/data/121
749,-Ly3Grj7vx0z5uKMBpSo,80:E1:26:07:C4:0A,-79,2020-01-08 15:31:14.914111,/tgr2020/jan08/data/121
750,-Ly3GsNQY8gVWXOmtyWa,80:E1:26:07:C4:0A,-56,2020-01-08 15:31:17.720659,/tgr2020/jan08/data/15
751,-Ly3GtmmTeOzYVWwbJ-n,80:E1:26:07:C4:0A,-61,2020-01-08 15:31:23.522140,/tgr2020/jan08/data/30
752,-Ly3GtonogeMkM3jJkGY,80:E1:26:07:C4:0A,-61,2020-01-08 15:31:22.177097,/tgr2020/jan08/data/30
753,-Ly3Gu7h9i_vZVe-U49x,80:E1:26:07:C4:0A,-80,2020-01-08 15:31:24.933117,/tgr2020/jan08/data/121
754,-Ly3GuAFPxAo31ffjzXJ,80:E1:26:07:C4:0A,-80,2020-01-08 15:31:23.930938,/tgr2020/jan08/data/121
755,-Ly3GuoFwvooInmso72S,80:E1:26:07:C4:0A,-49,2020-01-08 15:31:27.716393,/tgr2020/jan08/data/15
756,-Ly3GwRTroLgw4JNlINX,80:E1:26:07:C4:0A,-68,2020-01-08 15:31:33.589783,/tgr2020/jan08/data/30
757,-Ly3GwRVqEOAQxIbIr-3,80:E1:26:07:C4:0A,-68,2020-01-08 15:31:32.365317,/tgr2020/jan08/data/30
758,-Ly3GwauOtzLLN1T6haJ,80:E1:26:07:C4:0A,-76,2020-01-08 15:31:33.884705,/tgr2020/jan08/data/121
759,-Ly3GxF5uDPksSLV7ugS,80:E1:26:07:C4:0A,-49,2020-01-08 15:31:37.705223,/tgr2020/jan08/data/15
760,-Ly3Gz06ICznSXgDgD1E,80:E1:26:07:C4:0A,-86,2020-01-08 15:31:44.933721,/tgr2020/jan08/data/121
761,-Ly3Gz1q04Ak7vJmKAj6,80:E1:26:07:C4:0A,-86,2020-01-08 15:31:43.876020,/tgr2020/jan08/data/121
762,-Ly3GzgXhs-to8KmoCEi,80:E1:26:07:C4:0A,-56,2020-01-08 15:31:47.707798,/tgr2020/jan08/data/15
763,-Ly3I3cQBb3VY5cGXc0I,80:E1:26:07:D2:6F,-67,2020-01-08 15:36:29.728721,/tgr2020/jan08/data/15
764,-Ly3I4Tq3xNIMcvR-Ozd,80:E1:26:07:D2:6F,-44,2020-01-08 15:36:33.552275,/tgr2020/jan08/data/30
765,-Ly3I4XPKRsXVc3t1uSd,80:E1:26:07:D2:6F,-44,2020-01-08 15:36:32.214554,/tgr2020/jan08/data/30
766,-Ly3I4nvOnWis6opsvRb,80:E1:26:07:D2:6F,-83,2020-01-08 15:36:34.914018,/tgr2020/jan08/data/121
767,-Ly3I4riivN7CDs-nqQG,80:E1:26:07:D2:6F,-83,2020-01-08 15:36:33.886091,/tgr2020/jan08/data/121
768,-Ly3I5Ypm6_V2gKRRB31,80:E1:26:07:D2:6F,-73,2020-01-08 15:36:37.971014,/tgr2020/jan08/data/15
769,-Ly3I_DMKmJkkqrAMkF9,80:E1:26:07:D2:6F,-58,2020-01-08 15:38:43.557567,/tgr2020/jan08/data/30
770,-Ly3I_FIVWIFQ9MI8miY,80:E1:26:07:D2:6F,-58,2020-01-08 15:38:42.219913,/tgr2020/jan08/data/30
771,-Ly3I_ayCRdaVBrYQpMi,80:E1:26:07:D2:6F,-84,2020-01-08 15:38:43.899921,/tgr2020/jan08/data/121
772,-Ly3I_du-Wp4iZWVVC5G,80:E1:26:07:D2:6F,-84,2020-01-08 15:38:44.915389,/tgr2020/jan08/data/121
773,-Ly3Ic0Gy_Jpnq3eyV6T,80:E1:26:07:E0:F2,-82,2020-01-08 15:38:53.885899,/tgr2020/jan08/data/121
774,-Ly3Ic5osQ22MMpwhFoJ,80:E1:26:07:E0:F2,-82,2020-01-08 15:38:54.931366,/tgr2020/jan08/data/121
775,-Ly3Ie679BeP01XD9rFr,80:E1:26:07:E0:F2,-83,2020-01-08 15:39:03.564178,/tgr2020/jan08/data/30
776,-Ly3Ie6mkMtR2JjbG92P,80:E1:26:07:E0:F2,-83,2020-01-08 15:39:02.206504,/tgr2020/jan08/data/30
